DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,PA,SERV,N,GY,2024,5.3,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,PA,SERV,N,GY,2025,3.9,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2016,100.46,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2017,101.74,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2018,103.24,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2019,106.06,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2020,108.52,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2021,110.33,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2022,114.72,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2023,121.96,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2024,128.48,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2025,133.53,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2016,103.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2017,106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2018,108.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2019,112.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2020,115.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2021,117.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2022,122.9,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2023,130.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2024,135.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2025,140.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2016,101.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2017,104.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2018,105,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2019,108.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2020,117.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2021,125.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2022,141.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2023,156.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2024,166.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2025,176,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2016,98.29,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2016,100.66,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2017,100.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2017,99.87,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2018,104.39,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2018,102.87,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2019,106.52,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2019,108.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2020,110.99,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2020,109.4,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2021,112.32,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2021,116.02,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2022,131.89,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2022,119.44,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2023,131.25,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2023,144.67,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2024,152.17,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2024,141.88,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2025,153.19,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2025,161.89,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2016,99.04,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2016,99.99,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2017,101.15,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2017,100.39,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2018,102.01,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2018,102.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2019,104.13,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2019,102.44,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2020,102.05,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2020,104.99,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2021,107.04,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2021,105.07,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2022,117.95,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2022,114.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2023,126.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2023,126.88,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2024,129.81,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2024,135.92,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2025,145.97,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2025,133.62,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2016,108.22,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2017,117.95,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2018,131.62,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2016,101.25,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2017,103.61,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2018,105.46,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2019,107.55,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2020,109.48,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2021,112.17,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2022,116.77,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2023,123.46,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2024,129.56,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2025,134.62,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2016,99.71,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2017,100.2,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2018,100.64,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2019,101.1,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2020,100.78,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2021,101.08,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2022,102.14,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2023,104,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2024,106.07,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2025,107.31,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2016,100.6,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2017,101.8,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2016,100.97,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2017,102.7,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2018,103.58,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2019,106.03,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2020,107.3,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2021,108.92,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2022,113.36,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2023,116.95,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2024,121.38,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2025,124.42,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NOR,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),SWE,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),TUR,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HRV,A,HICP,CPI,IX,GD,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ROU,A,HICP,CPI,IX,GD,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2015,100.0387,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2016,100.55,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ITA,A,N,CPI,IX,SERV,N,_Z,2017,101.6583,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2016,101.0308,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2017,102.755,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2018,103.565,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2019,105.9708,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2021,108.9325,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2023,116.32,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2024,120.6317,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),LUX,A,N,CPI,IX,SERV,N,_Z,2025,123.55,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2016,102.457,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2017,106.5977,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2018,110.7935,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2019,115.3506,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2020,118.6473,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2021,122.3106,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),MEX,A,N,CPI,IX,SERV,N,_Z,2022,128.4697,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2016,100.8733,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2018,103.7625,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2019,106.5075,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2020,109.2083,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2021,111.09,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2022,114.4742,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2023,120.4717,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NLD,A,N,CPI,IX,SERV,N,_Z,2024,126.5825,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2016,100.8069,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2017,102.2828,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2018,103.9112,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2019,106.5802,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2020,109.0712,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2021,112.9348,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2023,125.0849,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2024,131.2871,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),NZL,A,N,CPI,IX,SERV,N,_Z,2025,136.9554,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2016,100.8696,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2018,104.921,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2019,108.9065,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2020,116.6206,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2021,124.2161,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2022,138.0698,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2023,153.3926,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),POL,A,N,CPI,IX,SERV,N,_Z,2025,173.4717,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2015,100,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2016,100.1179,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2017,100.6965,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2018,101.169,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2019,101.5602,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2021,101.5075,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2022,102.7434,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2023,104.4612,A,,2015,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHE,A,N,CPI,IX,SERV,N,_Z,2024,106.5644,A,,2015,,2
