DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,ADJUSTMENT,DECIMALS,BASE_PER
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2008-Q2,103.919514751577,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2008-Q3,104.143125209911,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2008-Q4,104.519351096696,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2009-Q1,103.928060615021,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2009-Q2,103.38723574371,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2009-Q3,103.247012755873,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2009-Q4,102.70944955822,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2010-Q1,102.152127751153,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2010-Q2,102.000030656361,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2010-Q3,101.676743627434,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2010-Q4,101.673057214855,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2011-Q1,101.694675739247,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2011-Q2,101.665482476875,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2011-Q3,101.517058047931,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2011-Q4,101.066343141591,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2012-Q1,100.549656932981,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2012-Q2,100.106338127597,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2012-Q3,99.6490767766151,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2012-Q4,99.0229182300068,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2013-Q1,99.2890881821007,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2013-Q2,99.0004248803345,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2013-Q3,98.8953126186746,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2013-Q4,97.9200648084006,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2014-Q1,97.5003705928686,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2014-Q2,98.2043024612008,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2014-Q3,98.2463402070331,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2014-Q4,98.2400175197938,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2015-Q1,99.3053780090249,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2015-Q2,99.4100741519672,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2015-Q3,100.175470317941,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2015-Q4,101.109077521067,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2016-Q1,100.817683001869,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2016-Q2,101.293219351638,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2016-Q3,101.956802787197,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2016-Q4,102.40305421222,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2017-Q1,104.468638600472,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2017-Q2,105.767013193018,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2017-Q3,107.535632428275,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2017-Q4,110.06397299471,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2018-Q1,110.603774835114,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2018-Q2,113.120995385742,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2018-Q3,114.120937038678,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2018-Q4,116.648947290998,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2019-Q1,117.752854943904,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2019-Q2,118.85501302751,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2019-Q3,120.039343243562,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2019-Q4,117.138041406498,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2020-Q1,119.502452537671,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2020-Q2,116.763410430519,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2020-Q3,114.163941697565,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2020-Q4,112.51684903958,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2021-Q1,113.850609565295,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2021-Q2,114.70272837769,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2021-Q3,121.574535697218,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2021-Q4,129.566178390391,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2022-Q1,134.908547025167,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2022-Q2,142.506537421373,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2022-Q3,144.537819313579,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2022-Q4,148.268239217767,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2023-Q1,152.438083936683,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2023-Q2,159.178441142781,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2023-Q3,163.163899085037,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2023-Q4,166.161411741314,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2024-Q1,168.20205785517,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2024-Q2,169.638136126778,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2024-Q3,171.418550049078,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2024-Q4,172.7379877693,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2025-Q1,174.641603046981,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2025-Q2,173.330148788563,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2025-Q3,173.638661697983,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2025-Q4,173.547816960251,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2026-Q1,174.439755729639,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2026-Q2,189.662565564182,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),SVN,Q,RPI,IX,2026-Q3,188.508940693373,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1980-Q1,0.0780731998836154,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1981-Q3,0.117493932224564,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1983-Q1,0.247110797030693,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1985-Q2,0.587282693501188,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1986-Q2,0.951872807549002,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1987-Q3,1.95746188912241,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1988-Q2,3.88126484197268,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1989-Q1,6.56842691495828,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1989-Q2,7.30993684911814,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1990-Q3,12.0570028143,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1992-Q2,17.7921484176686,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1994-Q1,20.8462740667088,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1996-Q3,36.2218780525977,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1998-Q4,51.7857101378412,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1999-Q1,53.5451320144813,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1999-Q2,55.3085869484153,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1999-Q3,56.9850121270288,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,1999-Q4,58.4489808741106,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2000-Q1,59.5784851347805,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2000-Q2,60.5379173373915,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2000-Q3,61.381014525511,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2000-Q4,62.2334725359558,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2001-Q1,63.0898934869092,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2001-Q2,63.9363130851001,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2001-Q3,64.8735426690041,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2001-Q4,65.9237485310494,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2002-Q1,67.2012213667903,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2002-Q2,68.6040087691918,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2002-Q3,69.7983879395432,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2002-Q4,70.8638073660465,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2003-Q1,71.7295951861661,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2003-Q2,72.5064938803746,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2003-Q3,73.3160586745778,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2003-Q4,74.1226057995374,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2004-Q1,74.722131326978,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2004-Q2,75.4219214695175,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2004-Q3,76.1036782120788,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2004-Q4,76.6702211266817,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2005-Q1,77.2251325012894,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2005-Q2,77.7460556441724,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2005-Q3,78.3211494801371,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2005-Q4,78.9678533418771,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2006-Q1,79.5549062355893,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2006-Q2,80.2575890490877,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2006-Q3,80.8804287070513,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2006-Q4,81.4815757364592,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2007-Q1,82.0995203072176,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2007-Q2,82.7045737349749,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2007-Q3,83.3048003083921,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2007-Q4,83.8555741538569,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2008-Q1,84.4717760545606,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2008-Q2,85.0912674252557,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2008-Q3,85.7353840816216,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2008-Q4,86.7032296883551,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2009-Q1,87.5134986464866,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2009-Q2,88.1044652247411,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2009-Q3,88.6303547652464,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2009-Q4,89.1379571902415,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2010-Q1,89.6410870082116,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2010-Q2,90.1824319912724,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2010-Q3,90.7481737000185,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2010-Q4,91.1677020830731,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2011-Q1,91.6182429750457,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2011-Q2,92.0923267085708,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2011-Q3,92.4652538855122,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2011-Q4,92.8873202979783,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2012-Q1,93.3099743676349,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2012-Q2,93.7389714644511,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2012-Q3,94.1904780675822,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2012-Q4,94.7014691077202,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2013-Q1,95.2063507511479,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2013-Q2,95.7038455819814,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2013-Q3,96.2913744877248,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2013-Q4,96.7697711827282,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2014-Q1,97.2240285630265,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2014-Q2,97.6769724404093,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2014-Q3,98.1770244170777,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2014-Q4,98.7344656029251,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2015-Q1,99.243924098402,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2015-Q2,99.7521177082918,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2015-Q3,100.249391884761,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2015-Q4,100.754566308545,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2016-Q1,101.343421888672,A,0,S,1,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),MEX,Q,RPI,IX,2016-Q2,101.927316562005,A,0,S,1,2015
