REF_AREA,date,HPI,HPI_RPI,RPI,iso2,hh_share,year,d_ptr,d_hp,d_rent,d_hh
FIN,2025-10-01,98.240371991923,82.9971367112462,118.361678353269,FI,35.45659526493799,2025,-2.9077758433459167,-2.618830446329312,0.2889453970167821,-0.10267017746602392
FRA,1978-10-01,16.4884304817996,72.9635397088076,22.5981124179633,FR,17.958412098298677,1978,0.27457217009319024,10.040978339152007,9.766406169058728,1.3838264629395596
FRA,1979-10-01,19.1985233882874,76.3485114597876,25.1458311601403,FR,20.57971014492754,1979,4.534867486967098,15.217441717464109,10.6825742304971,2.621298046628862
FRA,1980-10-01,23.0274824493436,80.6107172536972,28.5661963334219,FR,21.73076923076923,1980,5.4323073876607175,18.185502250300445,12.753194862639683,1.1510590858416911
FRA,1981-10-01,25.0906036815787,77.3345519508359,32.444140918259,FR,21.86897880539499,1981,-4.14907682222303,8.580502901447984,12.729579723671147,0.13820957462575834
FRA,1982-10-01,26.1446967213745,74.5264418375619,35.0809999185508,FR,22.549952426260703,1982,-3.6986854449978956,4.115294696817884,7.8139801418157795,0.6809736208657142
FRA,1983-10-01,26.7349235556573,68.6630429629476,38.9362966910907,FR,22.58364312267658,1983,-8.194288006431005,2.232434135892003,10.426722142323008,0.03369069641587785
FRA,1984-10-01,27.5123346154639,66.0044216915736,41.6824422187801,FR,23.443223443223445,1984,-3.94893712354909,2.866372652296434,6.815309775845391,0.8595803205468648
FRA,1985-10-01,29.5374091650844,66.6729510443425,44.3018092874359,FR,24.609733700642796,1985,1.007760399312474,7.102313168405239,6.094552769092898,1.1665102574193504
FRA,1986-10-01,31.9720585660845,68.6340627794372,46.5832338534471,FR,25.449385052034064,1986,2.8989614367633365,7.92047842872341,5.021516991960073,0.839651351391268
FRA,1987-10-01,35.3099850402994,71.3694798518139,49.4747654708926,FR,26.618049225159524,1987,3.908137143564172,9.930343471761738,6.02220632819761,1.1686641731254603
FRA,1988-10-01,38.550040156265,73.635202374437,52.3525803738217,FR,26.147186147186147,1988,3.125287961445622,8.779135540317995,5.65384757887224,-0.4708630779733767
FRA,1989-10-01,41.796347503647,75.9157403664899,55.0560743398661,FR,25.1864125932063,1989,3.050084133835007,8.0851813741452,5.035097240310105,-0.9607735539798483
FRA,1990-10-01,44.4844285761796,77.2596618864756,57.5776526234767,FR,25.156250000000004,1990,1.7547935062551367,6.233025288231575,4.47823178197666,-0.03016259320629544
FRA,1991-10-01,45.0382049087383,74.3006095366941,60.6160228679152,FR,24.867724867724863,1991,-3.905282550689382,1.2371919247739616,5.14247447546321,-0.2885251322751401
FRA,1992-10-01,43.7947275551117,68.7014219399846,63.746279886011,FR,24.032140248356463,1992,-7.834925858359831,-2.7997692864735857,5.035156571886201,-0.8355846193684009
FRA,1993-10-01,43.9173013589402,66.6201361610358,65.92177184718,FR,24.752475247524753,1993,-3.076302022080224,0.2794916162288441,3.35579363830929,0.7203349991682906
FRA,1994-10-01,43.2784252697377,63.884473015777,67.7446300837448,FR,25.018341892883345,1994,-4.193053355122878,-1.4654101678936993,2.727643187229045,0.2658666453585923
FRA,1995-10-01,41.3647048430824,59.5442188482054,69.4686836800325,FR,25.54144884241972,1995,-7.035713260443632,-4.5226271975796095,2.5130860628641116,0.5231069495363734
FRA,1996-10-01,41.9,59.3000001464681,70.6574680345623,FR,26.083650190114067,1996,-0.41099019803780834,1.2857849737913263,1.6967751718292234,0.5422013476943484
FRA,1997-10-01,41.8,58.2344760288935,71.7785782375198,FR,26.25570776255708,1997,-1.813175748858331,-0.238948739738154,1.5742270091201327,0.17205757244301267
FRA,1998-10-01,42.9,58.5301550232888,73.2953393591509,FR,26.100386100386096,1998,0.5064540927059547,2.597548640326064,2.0910945476200204,-0.15532166217098364
FRA,1999-10-01,46.5,62.5918214357793,74.2906409474608,FR,25.720620842572057,1999,6.709252966800694,8.058048665933937,1.3487956991332872,-0.37976525781403936
FRA,2000-10-01,50.4,67.9812251029924,74.1379019776112,FR,24.92836676217765,2000,8.259694404639362,8.053886248401243,-0.20580815623825188,-0.7922540803944074
FRA,2001-10-01,54.4,72.8462890466156,74.6775754222793,FR,24.344827586206893,2001,6.912002606885892,7.637297878457394,0.7252952715716354,-0.5835391759707562
FRA,2002-10-01,59.9,77.9143833001363,76.8790356526523,FR,24.845147969717825,2002,6.725898213702042,9.631235125950655,2.9053369122485684,0.5003203835109318
FRA,2003-10-01,67.5,85.5499982479918,78.9010004522083,FR,25.933609958506228,2003,9.349040602646674,11.945109275708088,2.5960686730614135,1.0884619887884028
FRA,2004-10-01,78.2,95.9510071619469,81.4996901313092,FR,26.644067796610166,2004,11.473673927709527,14.71420496727811,3.240531039568584,0.7104578381039381
FRA,2005-10-01,89.8,106.516684019941,84.3057974859453,FR,27.891606080634503,2005,10.446391120826615,13.83153277568887,3.385141654862611,1.247538284024337
FRA,2006-10-01,98.7,113.359502743176,87.0678785225129,FR,28.7001287001287,2006,6.226257850050132,9.449997113128195,3.2237392630775297,0.8085226194941981
FRA,2007-10-01,104.1,115.889849238576,89.8264163656045,FR,29.548306148055207,2007,2.2075955599675012,5.32670291814874,3.119107358181683,0.8481774479265063
FRA,2008-10-01,100.2,109.502876884982,91.5041802080285,FR,29.65186074429772,2008,-5.6689342610753535,-3.818378697015934,1.8505555640595084,0.10355459624251395
FRA,2009-10-01,96.1,102.920210408802,93.3730326537805,FR,30.609896432681243,2009,-6.199679003040437,-4.177887267451741,2.021791735588785,0.9580356883835215
FRA,2010-10-01,103.4,109.338051585074,94.5688157333053,FR,31.206896551724135,2010,6.049044172319107,7.3215646098081955,1.2725204374886445,0.5970001190428924
FRA,2011-10-01,107.2,111.946562733117,95.7596972224767,FR,30.675526024363236,2011,2.357716545713018,3.6091286562372815,1.251412110524086,-0.5313705273608988
FRA,2012-10-01,105.1,107.904541150174,97.4006232601592,FR,30.145867098865477,2012,-3.6774680949162253,-1.9783970753795899,1.6990710195364578,-0.5296589254977597
FRA,2013-10-01,103.2,104.513736959112,98.742714701221,FR,30.63457330415755,2013,-3.1928441114685846,-1.8243424835443278,1.3685016279243456,0.48870620529207187
FRA,2014-10-01,100.6,100.932096247704,99.670681952775,FR,29.793977812995244,2014,-3.4870540562276453,-2.5516595381823493,0.9353945180459178,-0.8405954911623041
FRA,2015-10-01,100.1,99.9186170808559,100.18124050539,FR,29.224447868515664,2015,-1.009195089953785,-0.4982571344464226,0.5109379555068294,-0.56952994447958
FRA,2016-10-01,101.6,101.144054760915,100.450497049233,FR,29.246231155778897,2016,1.2189759966915403,1.487384882320697,0.2684088856288902,0.021783287263232864
FRA,2017-10-01,104.9,104.186382050797,100.684651986846,FR,29.478908188585606,2017,2.963564486232073,3.196398025786973,0.23283353955543262,0.23267703280670915
FRA,2018-10-01,108.3,108.359549893999,99.9447547025557,FR,29.485935984481088,2018,3.9273433118988343,3.1897638604693412,-0.7375794514294043,0.007027795895481859
FRA,2019-10-01,112.4,111.250781656175,101.032705380161,FR,29.37293729372937,2019,2.63320837384704,3.715878345264656,1.082669971416994,-0.11299869075171998
FRA,2020-10-01,119.6,118.071012026971,101.294679835248,FR,28.452231956612433,2020,5.949929315271252,6.208890405694056,0.2589610904228046,-0.9207053371169351
FRA,2021-10-01,128.0,125.29507124875,102.158551016353,FR,29.192273924495172,2021,5.938528522650799,6.787742240308514,0.8492137176578929,0.740041967882739
FRA,2022-10-01,133.9,129.68252954746,103.251851010411,FR,29.3019119608715,2022,3.4417857785703276,4.506298877751025,1.0645130991800755,0.10963803637632807
FRA,2023-10-01,128.7,121.874923125279,105.599760767008,FR,28.782287822878228,2023,-6.209408475864109,-3.960913809504607,2.2484946663601235,-0.5196241379932722
FRA,2024-10-01,125.9,116.416357992501,108.14600073026,FR,28.244631185807656,2024,-4.582224054568762,-2.199617355177974,2.3826066993909656,-0.5376566370705724
FRA,2025-10-01,127.1,114.743311674553,110.768662708403,FR,27.703016241299306,2025,-1.4475496823767031,0.948623714510699,2.3961733968876686,-0.5416149445083498
GBR,1977-10-01,5.85378034963138,59.864108799838,9.77946850282656,GB,51.38888888888889,1977,-0.733560459393523,8.168140612706765,8.901701072100288,2.372495446265944
GBR,1978-10-01,7.19121660380627,65.9406047969479,10.9067358578724,GB,53.475935828877006,1978,9.6677269303167,20.57726990307294,10.909542972756148,2.087046939988113
GBR,1979-10-01,9.37386706184296,71.0866397229735,13.1879155053383,GB,55.415162454873645,1979,7.5145001366117015,26.506535263658094,18.992035127046904,1.939226625996639
GBR,1980-10-01,10.5753700312927,62.0834570610072,17.0358980093829,GB,51.986183074265966,1980,-13.54198493773282,12.060199764178714,25.602184701910915,-3.4289793806076787
GBR,1981-10-01,10.8523514634176,53.0762466665039,20.4488551184204,GB,50.63897763578276,1981,-15.675006543440473,2.585406578504834,18.260413121945575,-1.3472054384832077
GBR,1982-10-01,11.4955458552449,54.2211632463997,21.2034299080118,GB,51.26300148588411,1982,2.134180195025648,5.757786216339689,3.623606021314174,0.6240238501013522
GBR,1983-10-01,12.8590804437229,56.8397026168054,22.6257751811993,GB,53.70101596516691,1983,4.716377324565091,11.2090567691717,6.492679444606564,2.438014479282799
GBR,1984-10-01,14.0718501499621,56.3096515204649,24.9927309164255,GB,53.52480417754569,1984,-0.9369120623245131,9.012614747060699,9.9495268093853,-0.17621178762122014
GBR,1985-10-01,15.3745016088177,56.2548133206855,27.3329627682156,GB,54.86381322957199,1985,-0.09743430876723025,8.853403891080314,8.95083819984741,1.3390090520262987
GBR,1986-10-01,17.5992443367537,60.1112991997288,29.2808215330396,GB,55.094786729857816,1986,6.630622295205413,13.514556823010526,6.883934527805025,0.23097350028582753
GBR,1987-10-01,21.0092594785543,67.4172809148577,31.1662725152012,GB,56.05889014722537,1987,11.470354792941873,17.71073023830074,6.240375445359003,0.9641034173675536
GBR,1988-10-01,27.9333638805599,82.6647522257205,33.7946709230164,GB,54.43425076452599,1988,20.389192021827007,28.485854430181902,8.096662408354716,-1.6246393826993781
GBR,1989-10-01,30.0145149614244,81.2646017233974,36.9381609760562,GB,52.108716026241794,1989,-1.7082780086832727,7.185928430519084,8.894206439202579,-2.3255347382841975
GBR,1990-10-01,29.2546941166253,70.4991282527755,41.5008666529039,GB,50.218722659667534,1990,-14.211017404912862,-2.5641053279074733,11.646912077005389,-1.8899933665742594
GBR,1991-10-01,29.087084013059,63.4798646665218,45.8257460901026,GB,51.13636363636363,1991,-10.487758078432385,-0.5745816122451064,9.913176466187057,0.9176409766960987
GBR,1992-10-01,27.0068927858387,54.675846533204,49.3997164191515,GB,50.953206239168104,1992,-14.930071430234637,-7.420210551092898,7.5098608791418275,-0.18315739719552937
GBR,1993-10-01,27.4573563307342,51.8454896543862,52.9655017387082,GB,51.00965759438103,1993,-5.315410689797817,1.6542000455068262,6.969610735304643,0.056451355212928434
GBR,1994-10-01,28.4524424542739,51.4145518781521,55.3450584047665,GB,52.579185520361996,1994,-0.8346699685469083,3.5599885409448806,4.394658509491789,1.5695279259809638
GBR,1995-10-01,28.3684643544458,48.6342922308514,58.336259446553,GB,51.88172043010753,1995,-5.559235931817241,-0.2955889502285647,5.263646981588632,-0.6974650902544681
GBR,1996-10-01,30.460486397874,50.1877925374812,60.6993570956337,GB,52.26223453370268,1996,3.144293703664891,7.115219760255487,3.9709260565906845,0.3805141035951536
GBR,1997-10-01,32.8268122829042,52.4994105368183,62.5344933921599,GB,51.47982062780269,1997,4.503012108314319,7.481531335827141,2.978519227512777,-0.7824139058999933
GBR,1998-10-01,36.8032616390874,57.0860568593738,64.4765237923135,GB,49.83277591973245,1998,8.37579570767426,11.43408436330331,3.0582886556291378,-1.64704470807024
GBR,1999-10-01,41.8478521850922,63.0792039967978,66.3486850464501,GB,49.0257209664848,1999,9.983124432665491,12.845400113207006,2.862275680541515,-0.8070549532476505
GBR,2000-10-01,47.4486252398393,69.2303240281145,68.5445012770884,GB,47.97047970479705,2000,9.304783206926892,12.560707794298542,3.255924587371517,-1.0552412616877476
GBR,2001-10-01,49.591496591057,70.2016266984692,70.6488977578712,GB,47.913769123783034,2001,1.3932507969072638,4.41718275176437,3.023931954857151,-0.05671058101401627
GBR,2002-10-01,62.1281064208941,85.9014898316169,72.332382861288,GB,48.57142857142857,2002,20.18296895243017,22.537910658052198,2.3549417056218935,0.6576594476455355
GBR,2003-10-01,68.3115110665464,93.172376741213,73.3249996206901,GB,51.65476963011032,2003,8.125011823295392,9.48798033039795,1.3629685071027353,3.0833410586817536
GBR,2004-10-01,76.7925005360976,101.819201575561,75.4283267298334,GB,53.99746192893401,2004,8.87474160514623,11.702869689457618,2.8281280843110324,2.3426922988236853
GBR,2005-10-01,80.5367986580034,103.322570745258,77.9550959670262,GB,52.784503631961265,2005,1.4657142393646794,4.760722004448681,3.295007765084268,-1.2129582969727437
GBR,2006-10-01,88.4037789905525,110.007160161714,80.3702331172525,GB,53.177842565597665,2006,6.268960674469604,9.320051133125151,3.051090458655814,0.39333893363640016
GBR,2007-10-01,95.6467608830978,115.297021514501,82.9654991031348,GB,53.82420091324202,2007,4.6966138403318425,7.874711355652408,3.178097515320122,0.6463583476443517
GBR,2008-10-01,82.8877927805181,96.4612050519851,85.9376044225179,GB,51.4378730330982,2008,-17.837068713005877,-14.31740320957493,3.519665503431124,-2.386327880143817
GBR,2009-10-01,84.4227889430277,97.2581542491925,86.8118523674861,GB,52.93478260869565,2009,0.8227919977749742,1.8349577376192805,1.0121657398443062,1.4969095755974493
GBR,2010-10-01,85.6697858255354,97.2590729998893,88.0933055876794,GB,53.6322360953462,2010,0.0009446471244345389,1.4662829650307962,1.4653383179063617,0.6974534866505522
GBR,2011-10-01,84.6137884655289,93.4159970547457,90.5868667240066,GB,53.44224037339556,2011,-4.031566853042889,-1.2402968421275418,2.7912700109153477,-0.18999572195063763
GBR,2012-10-01,85.3817865455336,90.9656203883633,93.8714018207961,GB,52.383720930232556,2012,-2.6580968041883146,0.9035568190407517,3.561653623229155,-1.0585194431630072
GBR,2013-10-01,89.2187769530576,93.2779694351694,95.658272453118,GB,53.4576067348166,2013,2.5102316671191893,4.3958715642950175,1.8856398971758281,1.0738858045840445
GBR,2014-10-01,96.797758005605,98.6397993313147,98.1428057729995,GB,54.9936788874842,2014,5.589087062560072,8.153231152402718,2.564144089842735,1.5360721526676002
GBR,2015-10-01,103.081742295644,101.93486210388,101.135671424242,GB,55.66944266495836,2015,3.285917796342197,6.289845508977443,3.0039277126348907,0.6757637774741596
GBR,2016-10-01,108.597728505679,106.334058855632,102.139493800817,GB,53.774752475247524,2016,4.225163472380178,5.212820312215971,0.9876568398363261,-1.8946901897108361
GBR,2017-10-01,113.63471591321,110.611846884927,102.743590381756,GB,53.05744286596665,2017,3.944156085661632,4.533856630197786,0.5897005445357095,-0.7173096092808748
GBR,2018-10-01,115.984710038225,112.127045349494,103.451243232499,GB,54.51633568225497,2018,1.3605363858815167,2.046931497426119,0.6863951115452238,1.4588928162883192
GBR,2019-10-01,116.896707758231,112.145332735125,104.247686928443,GB,54.26908150064682,2019,0.01630819258950922,0.7832332788697549,0.7669250862800681,-0.24725418160814883
GBR,2020-10-01,123.755690610773,116.712008190399,106.046169914452,GB,52.27403569372482,2020,3.991378811724111,5.701867993299636,1.7104891815744594,-1.9950458069220005
GBR,2021-10-01,132.629668425829,122.781290195334,108.032354796702,GB,52.264381884944925,2021,5.069521218648898,6.925141138433322,1.8556199197854895,-0.009653808779894746
GBR,2022-10-01,144.621638445904,128.068809246762,112.936742560139,GB,53.6503683858004,2022,4.216304758751832,8.656014549079227,4.439709790326862,1.3859865008554735
GBR,2023-10-01,141.071647320882,117.529291604103,120.043588810759,GB,54.935622317596554,2023,-8.588009895550197,-2.4853043652380613,6.102705530312402,1.2852539317961558
GBR,2024-10-01,144.860637848405,112.253283306737,129.061495122927,GB,54.39360929557009,2024,-4.592981662099671,2.6504263615575674,7.243408023656883,-0.5420130220264667
GBR,2025-10-01,148.266629333427,110.604066536171,134.065697202177,GB,55.5052790346908,2025,-1.480091977279585,2.3240040506927073,3.8040960279727365,1.111669739120714
IRL,2003-10-01,114.223001755476,143.725567251115,79.4641126653962,IE,41.1764705882353,2003,14.359247458890056,12.678760233674335,-1.6804872252159875,2.4424841526663386
IRL,2004-10-01,124.144853170674,158.801490994531,78.1673958933672,IE,43.81669805398619,2004,9.974923962060789,8.329636119267825,-1.6452878427934081,2.6402274657508897
IRL,2005-10-01,138.798960789787,169.791588527884,81.7375363386561,IE,45.89700056593096,2005,6.691679721975419,11.157750638363861,4.466070916388798,2.0803025119447724
IRL,2006-10-01,159.06042407534,181.486820735411,87.6331743841534,IE,42.817033224146,2006,6.6611302917374715,13.625759472045562,6.964629180307913,-3.0799673417849576
IRL,2007-10-01,161.225477949445,165.446365538159,97.4379060438055,IE,42.96394019349165,2007,-9.253597104517564,1.3519713719372994,10.605568476455307,0.1469069693456504
IRL,2008-10-01,141.707717216883,151.062421575245,93.7969162066975,IE,38.118811881188115,2008,-9.09539276860265,-12.903726250796321,-3.8083334821938486,-4.845128312303537
IRL,2009-10-01,114.8366725426,141.798030092318,80.9770409887358,IE,38.78968253968254,2009,-6.3289417463407105,-21.02557267630063,-14.696630929960097,0.6708706584944224
IRL,2010-10-01,99.300116712429,125.455545504169,79.1427972814021,IE,36.22300999033194,2010,-12.245224511465302,-14.536413370606471,-2.2911888591412577,-2.5666725493505993
IRL,2011-10-01,79.6865908633197,98.8325739060748,80.6188579976715,IE,33.642468819955226,2011,-23.852423090930053,-22.00454198885513,1.8478811020751884,-2.580541170376712
IRL,2012-10-01,75.8023329368521,92.3712430855918,82.053532790289,IE,31.346153846153847,2012,-6.761153763123939,-4.997225680789974,1.7639280823337877,-2.2963149738013797
IRL,2013-10-01,79.9886863422885,90.6345941932758,88.2441796857023,IE,33.03886925795053,2013,-1.89797336589983,5.375613424589698,7.273586790489528,1.6927154117966836
IRL,2014-10-01,95.6501528222172,100.930195585156,94.7580366772265,IE,28.18018018018018,2014,10.759317054702144,17.881208965647843,7.121891910946143,-4.85868907777035
IRL,2015-10-01,102.306307948102,99.4307425563626,102.880538721364,IE,18.211595152309204,2015,-1.4967797982559539,6.727403872025928,8.224183670281526,-9.968585027870976
IRL,2016-10-01,111.219253035167,99.1797450564817,112.126557018967,IE,17.16171617161716,2016,-0.25275365517831716,8.35321733067751,8.605970985855826,-1.0498789806920428
IRL,2017-10-01,124.408727263465,104.883674332153,118.602666781862,IE,19.027027027027028,2017,5.591806197552973,11.206882706019972,5.615076508467087,1.8653108554098665
IRL,2018-10-01,133.523200425573,105.901187130498,126.068738000442,IE,17.201919527500923,2018,0.9654589944426029,7.070291600527501,6.104832606084898,-1.825107499526105
IRL,2019-10-01,134.606296740054,101.9626751511,132.0005240257,IE,14.9528706083976,2019,-3.7899646039832646,0.8078948545475306,4.597859458530884,-2.2490489191033234
IRL,2020-10-01,135.568496133524,105.168284654301,128.891859273106,IE,15.298507462686567,2020,3.095496175582557,0.7122821868751572,-2.3832139887080217,0.3456368542889674
IRL,2021-10-01,154.265800130832,111.517508430134,138.317808326946,IE,15.533443891652848,2021,5.86198266718263,12.920007039134873,7.0580243719533975,0.23493642896628053
IRL,2022-10-01,167.465198600965,110.532950367441,151.490119030632,IE,16.359163591635916,2022,-0.8867934974558622,8.20984706253629,9.096640559991531,0.8257196999830683
IRL,2023-10-01,172.659484543862,107.132050174149,161.147111164122,IE,15.987460815047022,2023,-3.1251482530961106,3.0545797288885623,6.179727981984762,-0.3717027765888936
IRL,2024-10-01,188.821939087336,111.354427193961,169.54948128869,IE,16.400277970813065,2024,3.865596482968492,8.94830923330252,5.082712750333762,0.4128171557660423
IRL,2025-10-01,202.009356560298,115.10139494269,175.485969269944,IE,20.481927710843372,2025,3.309528287599406,6.750956618044857,3.4414283304456283,4.081649740030308
ITA,1971-10-01,3.24075981247538,55.2260878987444,5.86816581220521,IT,18.842105263157894,1971,-0.025235764308106923,3.129145785356502,3.1543815496643424,0.2659094900766945
ITA,1972-10-01,3.53871746440147,57.5170238428253,6.15246703671167,IT,19.5,1972,4.064552231500063,8.79565509738358,4.731102865883674,0.6578947368421062
ITA,1973-10-01,4.40905041406031,66.9952814993778,6.58113288970136,IT,22.560975609756095,1973,15.254122071264842,21.989497735479823,6.735375664214938,3.0609756097560954
ITA,1974-10-01,7.25523862541687,101.302123228337,7.16197770913538,IT,19.89010989010989,1974,41.34851793123158,49.80644362993276,8.457925698701008,-2.670865719646205
ITA,1975-10-01,7.48660497314394,93.3538002263647,8.01960039538322,IT,21.166306695464364,1975,-8.171079224024513,3.1391643193223073,11.310243543347,1.2761968053544734
ITA,1976-10-01,9.92238754753459,108.18782826362,9.17144138227632,IT,20.143027413587603,1976,14.747228854142946,28.167815237745806,13.42058638360335,-1.0232792818767606
ITA,1977-10-01,10.6062021656195,111.751193902048,9.49090314265592,IT,19.72361809045226,1977,3.2406049981776874,6.664536743906346,3.4239317457283036,-0.4194093231353442
ITA,1978-10-01,13.5896796617303,133.897080065443,10.1493428922222,IT,20.684931506849313,1978,18.079652850536654,24.78717162965971,6.707518779123545,0.9613134163970543
ITA,1979-10-01,14.332488976004,106.419453276789,13.4679161843987,IT,21.007194244604317,1979,-22.96830538845427,5.321826037075672,28.290131425529275,0.322262737755004
ITA,1980-10-01,22.6290576789484,139.200384272387,16.2564550383312,IT,21.57434402332362,1980,26.852611672933957,45.67059017921209,18.817978506278532,0.5671497787193012
ITA,1981-10-01,25.260349785335,136.20012280352,18.546487572642,IT,20.118343195266274,1981,-2.1789213117880735,11.000114579539888,13.179035891327562,-1.4560008280573449
ITA,1982-10-01,29.2669884378968,133.443256257372,21.9321504799366,IT,20.1848998459168,1982,-2.044895463505547,14.722424214678309,16.767319678183725,0.06655665065052574
ITA,1983-10-01,29.1306589374376,106.090830093141,27.4582132128478,IT,20.602218700475436,1983,-22.938072585650726,-0.466901508017159,22.47117107763441,0.41731885455863704
ITA,1984-10-01,28.5007562859452,93.8547313331631,30.3668696746753,IT,19.732937685459937,1984,-12.254743932373025,-2.1860568022040727,10.068687130168286,-0.869281015015499
ITA,1985-10-01,28.5797413705079,86.8962131893534,32.8894988042224,IT,21.96193265007321,1985,-7.703372086622817,0.2767499871870971,7.980122073809959,2.228994964613271
ITA,1986-10-01,29.8371302254475,84.1314635292195,35.4648737306915,IT,24.092888243831638,1986,-3.233383721873828,4.305547549792843,7.538931271666849,2.1309555937584292
ITA,1987-10-01,32.9636135447621,88.8899687453989,37.0835986776413,IT,24.893917963224897,1987,5.501868118779285,9.965073463702279,4.46320534492286,0.8010297193932594
ITA,1988-10-01,38.7593154670315,99.540792164567,38.9381055189431,IT,25.945945945945947,1988,11.316823300872336,16.196679277901183,4.879855977028802,1.0520279827210501
ITA,1989-10-01,50.1564171946648,121.315523091773,41.3437573385499,IT,25.964391691394656,1989,19.782724883671587,25.777534017770563,5.9948091340988885,0.018445745448708806
ITA,1990-10-01,58.6777669041319,134.342871031679,43.677599749704,IT,25.71022727272727,1990,10.200049050490634,15.691443083049483,5.491394032559294,-0.25416441866738637
ITA,1991-10-01,64.2348275600681,137.908519600567,46.5778328544966,IT,25.89041095890411,1991,2.619529290172462,9.048465189773225,6.428935899600141,0.18018368617683933
ITA,1992-10-01,66.9982225927898,136.782650754278,48.9814996409301,IT,25.0,1992,-0.8197388721512766,4.212054161001255,5.031793033152621,-0.8904109589041092
ITA,1993-10-01,65.6014028509541,124.77213942435,52.5769412575544,IT,24.710424710424707,1993,-9.190398595310967,-2.1069009928786464,7.083497602433075,-0.28957528957529277
ITA,1994-10-01,64.5517356447507,114.989611616803,56.136990804235,IT,25.371120107962213,1994,-8.164739870512339,-1.6130075336065808,6.5517323369049585,0.6606953975375056
ITA,1995-10-01,64.7578826209947,108.133505171333,59.886946680905,IT,24.92836676217765,1995,-6.147516781339402,0.31884271819953014,6.466359499539465,-0.4427533457845634
ITA,1996-10-01,61.2922857819518,94.8996234237795,64.5864093408692,IT,25.65982404692082,1996,-13.054688523177838,-5.500144115478722,7.554544407698849,0.731457284743172
ITA,1997-10-01,60.2299354048411,88.175553503393,68.3068117376861,IT,26.292466765140325,1997,-7.348998404043172,-1.748449675538577,5.600548728504595,0.632642718219504
ITA,1998-10-01,62.0491828443397,86.8964889895256,71.4058262924967,IT,27.419354838709676,1998,-1.4612124857576347,2.9757847674080296,4.4369972531655755,1.1268880735693507
